permno,permco,date,prc,shrout,market_equity,ticker,comnam,shrcd,exchcd,ncusip,rank
32803,20922,2022-12-30,51.89,200731.0,10415931.59,DINO,H F SINCLAIR CORP,11,1,40394910,488
61516,655,2022-12-30,420.48999,24749.0,10406706.76251,BIO,BIO RAD LABORATORIES INC,11,1,09057220,489
86979,16614,2022-12-30,31.96,324556.0,10372809.76,JNPR,JUNIPER NETWORKS INC,11,1,48203R10,490
54148,21349,2022-12-30,45.53,227820.0,10372644.6,PHM,PULTE GROUP INC,11,1,74586710,491
77520,11473,2022-12-30,138.69,74598.0,10345996.62,AGCO,A G C O CORP,11,1,00108410,492
76226,21866,2022-12-30,16.88,609000.0,10279920.0,PARA,PARAMOUNT GLOBAL,11,3,92556H20,493
19818,57336,2022-12-30,36.96,277413.0,10253184.48,BSY,BENTLEY SYSTEMS INC,11,3,08265T20,494
10777,8674,2022-12-30,758.35999,13501.0,10238618.224990001,FCNCA,FIRST CITIZENS BANCSHARES INC NC,11,3,31946M10,495
90925,47864,2022-12-30,37.62,272132.0,10237605.84,FNF,FIDELITY NATIONAL FINL INC NEW,11,1,31620R30,496
66384,4879,2022-12-30,31.55,319000.0,10064450.0,WDC,WESTERN DIGITAL CORP,11,3,95810210,497
88504,38406,2022-12-30,68.35,147023.0,10049022.049999999,BRKR,BRUKER CORP,11,3,11679410,498
80928,13300,2022-12-30,62.59,160271.0,10031361.89,DAR,DARLING INGREDIENTS INC,11,1,23726610,499
17726,20537,2022-12-30,82.21,119946.0,9860760.66,CCK,CROWN HOLDINGS INC,11,1,22836810,500
